SaleID,SaleDate,Region,ProductCategory,Revenue,Cost,SalesPersonID,CustomerType,Profit
11317,2024-12-17,Asia,Software,918.91,1503.56,3,Enterprise,-584.65
11318,2024-07-06,North America,Software,3821.95,198.16,15,Enterprise,3623.79
11319,2024-11-07,North America,Service,1790.03,181.87,5,SMB,1608.1599999999999
11320,2024-10-16,North America,Hardware,761.84,348.59,8,SMB,413.25000000000006
11321,2024-12-07,North America,Hardware,1642.9,337.53,5,Individual,1305.3700000000001
11322,2024-04-23,LATAM,Software,1857.32,870.31,2,Individual,987.01
11323,2024-08-04,North America,Software,4829.62,356.94,19,Enterprise,4472.68
11324,2024-02-14,LATAM,Service,3520.0,1716.33,11,SMB,1803.67
11325,2024-05-26,North America,Software,2701.2,1177.29,11,Individual,1523.9099999999999
11326,2024-05-16,North America,Software,4847.48,768.11,3,SMB,4079.3699999999994
11327,2024-01-26,Asia,Software,4525.38,185.76,13,Individual,4339.62
11328,2024-03-24,Asia,Service,2608.8,1202.5,20,Individual,1406.3000000000002
11329,2024-04-11,Europe,Software,4537.83,277.24,19,Enterprise,4260.59
11330,2024-08-05,Europe,Service,2081.09,1499.28,15,Enterprise,581.8100000000002
11331,2024-01-10,Asia,Software,1229.06,1615.38,6,Individual,-386.32000000000016
11332,2024-07-05,North America,Service,1240.12,1110.75,13,Enterprise,129.3699999999999
11333,2024-04-05,LATAM,Hardware,3345.35,341.73,18,SMB,3003.62
11334,2024-02-22,LATAM,Software,2555.24,1584.38,18,Enterprise,970.8599999999997
11335,2024-07-14,Asia,Hardware,3328.86,650.26,1,SMB,2678.6000000000004
11336,2024-04-27,North America,Software,3461.77,484.17,11,Individual,2977.6
11337,2024-06-30,Asia,Software,209.38,967.59,16,Enterprise,-758.21
11338,2024-04-30,North America,Service,364.79,1849.16,1,SMB,-1484.3700000000001
11339,2024-04-13,North America,Software,2710.12,629.88,19,Individual,2080.24
11340,2024-03-19,North America,Software,1036.07,1815.88,8,Enterprise,-779.8100000000002
11341,2024-11-04,Europe,Software,3199.42,154.62,19,Enterprise,3044.8
11342,2024-02-28,LATAM,Software,2805.71,212.87,16,SMB,2592.84
11343,2024-05-20,Asia,Service,2970.23,1412.19,3,Enterprise,1558.04
11344,2024-02-20,Asia,Software,1582.03,421.66,2,SMB,1160.37
11345,2024-02-12,Europe,Service,3235.23,667.41,12,SMB,2567.82
11346,2024-08-25,North America,Service,4164.51,315.93,10,SMB,3848.5800000000004
11347,2024-07-28,Europe,Software,4990.55,697.88,2,SMB,4292.67
11348,2024-11-29,LATAM,Software,4208.38,596.9,5,Enterprise,3611.48
11349,2024-03-02,North America,Service,2831.74,1485.86,5,Enterprise,1345.8799999999999
11350,2024-04-19,LATAM,Software,1047.8,1418.95,6,Enterprise,-371.1500000000001
11351,2024-10-13,Europe,Software,3439.08,1912.11,3,Enterprise,1526.97
11352,2024-12-02,Europe,Software,4694.5,1462.62,10,Individual,3231.88
11353,2024-05-17,Asia,Hardware,1138.15,1404.89,5,SMB,-266.74
11354,2024-06-26,Europe,Hardware,1354.38,1403.7,20,Enterprise,-49.319999999999936
11355,2024-06-30,LATAM,Software,830.14,1771.79,5,Individual,-941.65
11356,2024-03-13,LATAM,Software,3709.94,627.66,15,SMB,3082.28
11357,2024-05-27,Europe,Service,2092.15,635.18,17,Enterprise,1456.9700000000003
11358,2024-07-20,North America,Hardware,407.21,1495.37,17,Enterprise,-1088.1599999999999
11359,2024-12-05,Europe,Hardware,4387.25,495.98,18,SMB,3891.27
11360,2024-08-03,LATAM,Hardware,2832.59,1828.44,10,SMB,1004.1500000000001
11361,2024-06-11,North America,Software,1722.36,1092.82,7,Individual,629.54
11362,2024-09-12,Europe,Hardware,1785.52,635.24,11,Enterprise,1150.28
11363,2024-09-01,Europe,Software,1522.23,1563.39,14,SMB,-41.16000000000008
11364,2024-02-18,Asia,Software,2331.85,659.03,9,Individual,1672.82
11365,2024-07-22,North America,Hardware,1751.5,1928.39,17,Individual,-176.8900000000001
11366,2024-04-23,Asia,Software,2784.94,1966.83,2,SMB,818.1100000000001
11367,2024-02-24,LATAM,Service,3890.23,1350.25,17,Enterprise,2539.98
11368,2024-06-23,North America,Software,3404.86,271.59,17,Enterprise,3133.27
11369,2024-06-16,North America,Service,1542.84,563.26,20,SMB,979.5799999999999
11370,2024-10-24,LATAM,Service,2690.83,1055.06,10,Enterprise,1635.77
11371,2024-01-30,North America,Software,4216.62,1710.32,12,SMB,2506.3
11372,2024-01-07,LATAM,Hardware,434.21,410.53,12,SMB,23.680000000000007
11373,2024-08-25,Europe,Software,483.66,253.59,15,SMB,230.07000000000002
11374,2024-01-07,North America,Service,2825.23,195.23,9,Individual,2630.0
11375,2024-06-20,LATAM,Software,3231.66,1038.59,18,Individual,2193.0699999999997
11376,2024-01-20,Europe,Hardware,1135.92,1775.17,16,Enterprise,-639.25
11377,2024-01-08,Europe,Software,3751.58,132.6,7,Enterprise,3618.98
11378,2024-01-22,Europe,Software,3266.69,464.03,14,SMB,2802.66
11379,2024-07-14,Europe,Software,4624.12,1401.85,4,Enterprise,3222.27
11380,2024-07-06,North America,Software,927.88,1660.43,3,SMB,-732.5500000000001
11381,2024-01-10,Europe,Hardware,3781.73,1624.43,12,Enterprise,2157.3
11382,2024-07-24,LATAM,Hardware,509.85,1580.88,16,Individual,-1071.0300000000002
11383,2024-09-02,North America,Hardware,2869.93,303.11,4,SMB,2566.8199999999997
11384,2024-11-14,Asia,Software,2804.29,824.61,4,Enterprise,1979.6799999999998
11385,2024-06-01,North America,Software,2003.09,1970.25,3,Enterprise,32.83999999999992
11386,2024-04-04,Asia,Software,4238.4,1978.33,9,SMB,2260.0699999999997
11387,2024-10-05,North America,Service,121.42,1224.73,14,Enterprise,-1103.31
11388,2024-04-25,LATAM,Service,2648.88,1433.07,12,Enterprise,1215.8100000000002
11389,2024-03-18,Europe,Software,1164.05,1905.0,10,Individual,-740.95
11390,2024-11-03,North America,Software,3743.14,927.36,14,SMB,2815.7799999999997
11391,2024-02-29,North America,Software,311.03,316.89,12,Enterprise,-5.860000000000014
11392,2024-07-04,North America,Hardware,4174.62,1354.45,12,Individual,2820.17
11393,2024-01-21,Europe,Hardware,4206.65,1922.2,2,Enterprise,2284.45
11394,2024-12-01,North America,Hardware,4181.04,1409.55,19,Enterprise,2771.49
11395,2024-03-27,Asia,Software,847.59,1616.48,13,SMB,-768.89
11396,2024-11-26,Europe,Hardware,3188.99,874.36,10,SMB,2314.6299999999997
11397,2024-10-08,North America,Hardware,170.4,238.1,1,Individual,-67.69999999999999
11398,2024-03-16,Europe,Software,4255.02,379.32,1,SMB,3875.7000000000003
11399,2024-03-18,Asia,Hardware,3642.58,1966.18,8,Individual,1676.3999999999999
11400,2024-07-11,North America,Software,2702.65,1011.71,6,SMB,1690.94
11401,2024-10-12,North America,Software,3679.9,73.44,20,SMB,3606.46
11402,2024-12-22,North America,Service,562.19,1912.97,3,SMB,-1350.78
11403,2024-11-04,Asia,Software,2690.41,1020.67,13,Enterprise,1669.7399999999998
11404,2024-12-26,Asia,Service,1527.25,1680.72,12,Individual,-153.47000000000003
11405,2024-12-28,Europe,Hardware,4865.84,1119.49,20,Individual,3746.3500000000004
11406,2024-08-11,Asia,Software,4299.88,248.32,16,SMB,4051.56
11407,2024-09-20,Asia,Hardware,3693.05,1250.36,11,SMB,2442.6900000000005
11408,2024-12-12,Europe,Hardware,4675.36,1994.93,4,Enterprise,2680.4299999999994
11409,2024-10-25,LATAM,Software,1799.53,117.74,8,Individual,1681.79
11410,2024-06-01,North America,Software,4514.31,1691.5,7,SMB,2822.8100000000004
11411,2024-02-03,North America,Software,1693.67,509.19,16,SMB,1184.48
11412,2024-02-07,North America,Software,3690.7,818.04,12,SMB,2872.66
11413,2024-06-19,North America,Software,3708.44,776.78,6,Enterprise,2931.66
11414,2024-05-08,Europe,Software,189.91,1802.65,6,Enterprise,-1612.74
11415,2024-06-12,LATAM,Software,1869.19,1033.75,11,Individual,835.44
11416,2024-01-20,North America,Service,195.22,921.99,12,SMB,-726.77
11417,2024-12-10,North America,Software,4985.75,1645.15,16,Individual,3340.6
11418,2024-10-10,Europe,Hardware,698.76,145.37,16,SMB,553.39
11419,2024-02-12,LATAM,Hardware,2759.77,218.59,16,SMB,2541.18
11420,2024-11-17,North America,Hardware,3973.73,92.29,4,Enterprise,3881.44
11421,2024-02-22,Europe,Software,1086.19,1391.57,12,Individual,-305.3799999999999
11422,2024-07-29,North America,Service,2476.76,1074.95,5,SMB,1401.8100000000002
11423,2024-02-02,North America,Hardware,3076.4,1758.24,9,Individual,1318.16
11424,2024-08-07,LATAM,Service,885.0,1022.14,18,Individual,-137.14
11425,2024-12-26,LATAM,Software,3914.92,482.55,9,SMB,3432.37
11426,2024-09-01,North America,Software,1566.75,1620.04,16,Individual,-53.289999999999964
11427,2024-01-12,LATAM,Hardware,1134.01,623.93,1,Enterprise,510.08000000000004
11428,2024-08-04,Europe,Software,2835.61,1874.6,5,Individual,961.0100000000002
11429,2024-04-24,LATAM,Software,2110.54,538.33,19,Individual,1572.21
11430,2024-03-13,Europe,Software,4609.4,377.06,3,Individual,4232.339999999999
11431,2024-12-26,Europe,Hardware,4412.31,1011.98,1,SMB,3400.3300000000004
11432,2024-07-28,Europe,Service,2468.42,148.5,14,Individual,2319.92
11433,2024-02-19,Asia,Software,1860.39,121.0,18,Enterprise,1739.39
11434,2024-01-11,North America,Service,1695.04,1017.23,8,Enterprise,677.81
11435,2024-03-01,North America,Hardware,1411.06,469.46,14,SMB,941.5999999999999
11436,2024-03-03,North America,Software,2768.28,68.24,20,Individual,2700.0400000000004
11437,2024-07-03,Asia,Service,4044.4,627.31,20,Enterprise,3417.09
11438,2024-03-30,North America,Service,1622.71,980.87,13,Enterprise,641.84
11439,2024-11-17,Asia,Hardware,1031.46,818.86,16,Enterprise,212.60000000000002
11440,2024-08-15,LATAM,Software,2429.87,314.17,9,Individual,2115.7
11441,2024-04-26,North America,Hardware,438.27,1180.37,7,SMB,-742.0999999999999
11442,2024-07-27,Asia,Software,3536.27,1435.15,3,Individual,2101.12
11443,2024-12-29,Europe,Software,2639.96,1367.3,20,SMB,1272.66
11444,2024-02-03,LATAM,Software,2532.24,817.84,1,Individual,1714.3999999999996
11445,2024-09-06,North America,Service,1572.18,318.31,8,Enterprise,1253.8700000000001
11446,2024-07-10,Asia,Service,4532.9,1024.0,14,Enterprise,3508.8999999999996
11447,2024-05-17,Asia,Software,543.38,1786.34,13,Enterprise,-1242.96
11448,2024-03-12,LATAM,Software,4362.14,964.01,7,SMB,3398.13
11449,2024-07-28,Asia,Service,1945.86,431.58,13,Enterprise,1514.28
11450,2024-10-22,Europe,Software,4415.06,231.45,7,Individual,4183.610000000001
11451,2024-06-20,Europe,Hardware,3670.93,1890.66,20,Individual,1780.2699999999998
11452,2024-02-12,LATAM,Software,610.44,1498.87,20,SMB,-888.4299999999998
11453,2024-04-14,Europe,Software,4174.53,660.29,5,Individual,3514.24
11454,2024-09-22,North America,Service,3442.67,625.94,4,Individual,2816.73
11455,2024-12-17,LATAM,Software,258.28,1795.68,4,SMB,-1537.4
11456,2024-10-31,Asia,Software,755.14,396.26,6,Enterprise,358.88
11457,2024-12-09,Asia,Software,3214.58,1093.32,14,Enterprise,2121.26
11458,2024-08-24,North America,Service,3346.74,1441.33,3,SMB,1905.4099999999999
11459,2024-04-25,Asia,Service,3758.59,822.96,3,Individual,2935.63
11460,2024-06-28,Europe,Software,3629.2,127.81,3,SMB,3501.39
11461,2024-01-23,Asia,Software,3331.65,494.13,4,Enterprise,2837.52
11462,2024-07-08,North America,Hardware,3854.57,1808.53,9,Individual,2046.0400000000002
11463,2024-02-26,Asia,Software,2917.92,1070.08,16,Individual,1847.8400000000001
11464,2024-09-07,LATAM,Hardware,1377.88,1640.11,19,SMB,-262.2299999999998
11465,2024-05-30,North America,Software,4570.65,1133.59,16,SMB,3437.0599999999995
11466,2024-06-18,LATAM,Software,189.25,1890.02,12,Enterprise,-1700.77
11467,2024-09-17,Europe,Hardware,1896.15,1822.81,6,Individual,73.34000000000015
11468,2024-10-20,LATAM,Software,3671.46,991.63,20,Individual,2679.83
11469,2024-09-18,Asia,Service,2193.06,670.63,3,SMB,1522.4299999999998
11470,2024-07-15,Europe,Software,221.69,1223.25,5,Enterprise,-1001.56
11471,2024-02-29,Asia,Software,423.31,1366.03,7,SMB,-942.72
11472,2024-10-14,LATAM,Service,3278.32,1021.79,5,Individual,2256.53
11473,2024-06-03,Europe,Software,4827.84,1653.45,9,SMB,3174.3900000000003
11474,2024-09-26,North America,Hardware,2804.13,407.49,15,Individual,2396.6400000000003
11475,2024-11-04,Asia,Software,2583.11,702.1,20,SMB,1881.0100000000002
11476,2024-11-03,Asia,Hardware,1659.79,1388.43,6,Individual,271.3599999999999
11477,2024-11-12,Asia,Hardware,1357.78,531.03,8,SMB,826.75
11478,2024-12-01,Asia,Software,202.83,907.7,20,Enterprise,-704.87
11479,2024-03-24,Europe,Service,1437.48,1929.28,5,Enterprise,-491.79999999999995
11480,2024-11-15,Asia,Hardware,2300.64,1270.46,17,SMB,1030.1799999999998
11481,2024-02-16,North America,Software,1069.95,1900.66,10,SMB,-830.71
11482,2024-02-02,Europe,Hardware,528.01,1458.76,1,SMB,-930.75
11483,2024-10-13,North America,Hardware,3616.87,1463.1,16,SMB,2153.77
11484,2024-02-15,North America,Software,4483.64,1204.12,1,SMB,3279.5200000000004
11485,2024-08-30,Europe,Software,4690.18,327.31,3,Enterprise,4362.87
11486,2024-05-05,Europe,Software,3128.19,1063.44,6,Individual,2064.75
11487,2024-05-28,Asia,Software,358.6,542.7,17,Individual,-184.10000000000002
11488,2024-05-16,Europe,Hardware,3730.23,1997.41,2,SMB,1732.82
11489,2024-06-29,Europe,Software,639.47,570.58,5,SMB,68.88999999999999
11490,2024-11-16,North America,Service,3381.77,499.84,11,Individual,2881.93
11491,2024-03-22,Europe,Software,3918.89,1266.57,10,Enterprise,2652.3199999999997
11492,2024-10-31,North America,Software,3656.74,1046.35,15,SMB,2610.39
11493,2024-01-23,North America,Hardware,4764.23,91.64,18,SMB,4672.589999999999
11494,2024-10-23,Europe,Hardware,3716.92,302.59,17,SMB,3414.33
11495,2024-06-20,Asia,Hardware,3496.73,1631.53,14,SMB,1865.2
11496,2024-02-27,Europe,Software,1382.54,993.2,13,Individual,389.3399999999999
11497,2024-06-26,Europe,Software,4631.37,334.73,20,SMB,4296.639999999999
11498,2024-04-20,Europe,Software,979.76,957.22,2,Individual,22.539999999999964
11499,2024-10-11,LATAM,Service,4533.99,543.64,12,Individual,3990.35
11500,2024-01-05,Europe,Software,1632.05,486.0,11,Individual,1146.05
11501,2024-02-01,Europe,Service,737.8,1917.56,19,SMB,-1179.76
11502,2024-08-31,North America,Hardware,4150.75,755.95,12,SMB,3394.8
11503,2024-04-22,North America,Software,112.23,140.54,4,Enterprise,-28.309999999999988
11504,2024-09-30,Europe,Hardware,4177.23,1942.14,10,SMB,2235.0899999999992
11505,2024-11-06,Europe,Service,1385.33,1599.94,12,Individual,-214.61000000000013
11506,2024-10-16,Europe,Service,4435.13,546.11,7,SMB,3889.02
11507,2024-10-29,Europe,Software,3488.25,847.34,6,Individual,2640.91
11508,2024-12-11,Europe,Software,3364.3,1731.46,8,Enterprise,1632.8400000000001
11509,2024-02-11,Asia,Software,1890.07,746.96,11,Individual,1143.11
11510,2024-05-28,Asia,Software,391.07,1156.44,6,Enterprise,-765.3700000000001
11511,2024-11-02,Asia,Hardware,4167.36,1092.97,3,Enterprise,3074.3899999999994
11512,2024-01-24,LATAM,Service,937.43,832.52,20,Individual,104.90999999999997
11513,2024-01-22,North America,Software,1924.07,1297.03,19,SMB,627.04
11514,2024-08-24,North America,Hardware,3041.74,972.92,1,SMB,2068.8199999999997
11515,2024-10-25,North America,Hardware,2463.04,91.4,4,SMB,2371.64
11516,2024-02-15,Europe,Software,1073.44,1638.05,19,Enterprise,-564.6099999999999
11517,2024-11-21,LATAM,Software,789.02,270.65,20,SMB,518.37
11518,2024-08-04,North America,Hardware,703.91,954.98,17,SMB,-251.07000000000005
11519,2024-07-30,LATAM,Service,4328.74,1180.81,19,SMB,3147.93
11520,2024-03-18,North America,Hardware,254.64,1425.74,14,Individual,-1171.1
11521,2024-03-14,LATAM,Software,4887.37,851.05,10,Enterprise,4036.3199999999997
11522,2024-03-23,Europe,Software,1072.79,1484.32,9,Individual,-411.53
11523,2024-08-05,North America,Software,640.58,306.13,16,SMB,334.45000000000005
11524,2024-11-01,Europe,Hardware,2927.16,1324.22,15,Individual,1602.9399999999998
11525,2024-09-18,North America,Hardware,491.93,1661.36,16,Enterprise,-1169.4299999999998
11526,2024-09-14,North America,Software,3052.02,1784.42,18,Enterprise,1267.6
11527,2024-11-25,North America,Service,4268.07,1180.15,10,SMB,3087.9199999999996
11528,2024-04-08,Asia,Hardware,334.7,660.15,3,SMB,-325.45
11529,2024-12-10,Europe,Hardware,4019.36,368.55,7,Individual,3650.81
11530,2024-10-16,North America,Service,2032.94,723.84,7,Individual,1309.1
11531,2024-08-28,Europe,Software,881.5,1102.95,20,SMB,-221.45000000000005
11532,2024-11-11,Asia,Service,962.87,432.84,11,Individual,530.03
11533,2024-03-09,North America,Software,4601.95,1907.4,3,SMB,2694.5499999999997
11534,2024-10-09,Europe,Software,641.97,1799.41,18,Enterprise,-1157.44
11535,2024-11-30,North America,Service,4347.24,114.27,12,Individual,4232.969999999999
11536,2024-11-22,North America,Service,2766.8,1145.83,17,SMB,1620.9700000000003
11537,2024-09-15,Asia,Hardware,291.38,1589.15,9,SMB,-1297.77
11538,2024-05-13,North America,Hardware,2375.93,528.51,5,Enterprise,1847.4199999999998
11539,2024-08-11,Europe,Hardware,4105.5,1071.6,18,Enterprise,3033.9
11540,2024-08-09,Asia,Service,3658.39,841.68,9,SMB,2816.71
11541,2024-05-15,North America,Software,2495.03,433.27,13,SMB,2061.76
11542,2024-09-25,Europe,Service,4314.24,1248.74,3,Individual,3065.5
11543,2024-04-19,North America,Software,689.79,1987.7,4,SMB,-1297.91
11544,2024-11-08,LATAM,Software,4558.71,762.31,18,SMB,3796.4
11545,2024-07-10,Europe,Software,4247.56,1127.14,20,Individual,3120.42
11546,2024-05-12,Asia,Hardware,3570.56,689.32,15,SMB,2881.24
11547,2024-06-07,Europe,Service,4107.65,1760.05,20,SMB,2347.5999999999995
11548,2024-05-21,North America,Hardware,2764.7,1735.98,6,Individual,1028.7199999999998
11549,2024-09-29,Europe,Service,3408.3,398.61,9,Individual,3009.69
11550,2024-04-02,LATAM,Software,2846.93,1804.9,11,SMB,1042.0299999999997
11551,2024-07-11,Europe,Hardware,1841.6,345.44,13,Individual,1496.1599999999999
11552,2024-03-07,Asia,Service,2887.42,236.11,4,Individual,2651.31
11553,2024-11-22,LATAM,Hardware,1361.58,1323.22,15,Enterprise,38.3599999999999
11554,2024-05-12,North America,Hardware,2257.37,802.51,17,Enterprise,1454.86
11555,2024-08-15,North America,Hardware,1475.8,1084.94,12,SMB,390.8599999999999
11556,2024-09-09,Europe,Service,702.15,1322.51,6,SMB,-620.36
11557,2024-11-23,Europe,Service,1677.12,153.03,7,Enterprise,1524.09
11558,2024-03-08,Asia,Software,4274.74,621.26,17,Individual,3653.4799999999996
11559,2024-06-24,LATAM,Service,1967.3,948.77,11,Enterprise,1018.53
11560,2024-05-05,Europe,Software,3765.22,569.85,12,SMB,3195.37
11561,2024-09-10,North America,Software,958.47,145.49,13,SMB,812.98
11562,2024-02-14,Asia,Service,2179.65,219.02,1,Enterprise,1960.63
11563,2024-11-27,North America,Software,662.79,1613.41,18,Enterprise,-950.6200000000001
11564,2024-06-09,Asia,Service,779.24,1827.2,19,SMB,-1047.96
11565,2024-08-27,Europe,Software,3125.44,346.85,11,Enterprise,2778.59
11566,2024-08-18,Asia,Software,3076.66,536.06,18,Individual,2540.6
11567,2024-06-10,North America,Software,1145.52,1321.89,10,SMB,-176.37000000000012
11568,2024-10-30,Europe,Software,2424.67,1910.83,6,SMB,513.8400000000001
11569,2024-10-10,Europe,Hardware,4330.2,634.2,2,SMB,3696.0
11570,2024-06-04,Europe,Software,953.59,1717.67,5,Individual,-764.08
11571,2024-06-29,North America,Software,194.13,1036.75,10,Enterprise,-842.62
11572,2024-03-26,Asia,Software,3294.78,1915.29,15,Enterprise,1379.4900000000002
11573,2024-06-19,LATAM,Software,362.14,315.7,14,Individual,46.44
11574,2024-06-03,North America,Hardware,4901.71,1948.66,6,SMB,2953.05
11575,2024-08-10,North America,Software,3087.14,909.91,14,SMB,2177.23
11576,2024-05-24,North America,Hardware,2404.94,1908.23,14,Enterprise,496.71000000000004
11577,2024-12-13,Europe,Service,2206.96,944.45,12,Enterprise,1262.51
11578,2024-11-24,Europe,Hardware,2908.05,1083.66,4,SMB,1824.39
11579,2024-05-29,Europe,Service,544.06,1619.31,12,SMB,-1075.25
11580,2024-01-26,North America,Software,4657.09,1459.13,17,Enterprise,3197.96
11581,2024-01-21,Europe,Software,3165.65,1258.23,19,Individual,1907.42
11582,2024-09-13,Europe,Service,1001.49,863.11,16,SMB,138.38
11583,2024-04-07,Europe,Hardware,2856.65,1595.25,18,Enterprise,1261.4
11584,2024-03-28,LATAM,Hardware,752.96,1899.05,6,Individual,-1146.09
